id,date,temperature,precipitation,sunshine_hours,wind_speed,humidity,snowfall
2633,2016/3/17,12.9,0,11.4,2.4,59,0
2634,2016/3/18,14.9,0,7.3,4.2,65,0
2635,2016/3/19,15.3,19.5,1.5,3.5,85,0
2636,2016/3/20,12.8,0.5,2.7,4,54,0
2637,2016/3/21,9.6,0,3.9,2.9,61,0
2638,2016/3/22,11.3,0,7.9,3.8,51,0
2639,2016/3/23,12.1,0,8.4,3.2,56,0
2640,2016/3/24,6.9,0,1.1,2.6,72,0
2641,2016/3/25,8.6,0,6.9,3.3,41,0
2642,2016/3/26,8.2,0,5.2,3.2,52,0
2643,2016/3/27,10.5,0,6.1,3.4,67,0
2644,2016/3/28,11.2,10,2.2,2.8,78,0
2645,2016/3/29,12.6,0,9.7,3.6,65,0
2646,2016/3/30,15.1,0,3.1,4.4,52,0
2647,2016/3/31,15.3,0,9.9,3.3,47,0
2648,2016/4/1,13.2,4,3,3.6,67,0
2649,2016/4/2,10.9,1.5,0,3.5,72,0
2650,2016/4/3,13.5,3.5,0.2,2.8,87,0
2651,2016/4/4,16.3,8,1.2,4.8,87,0
2652,2016/4/5,11.2,0.5,0,2.4,78,0
2653,2016/4/6,14.5,0,6.1,2.4,64,0
2654,2016/4/7,15.1,43.5,0,3.8,90,0
2655,2016/4/8,16.9,0,3.5,2.7,65,0
2656,2016/4/9,17.2,0,9.6,3.7,65,0
2657,2016/4/10,17.4,0,3.5,2.3,66,0
2658,2016/4/11,12,0,2.5,4.8,55,0
2659,2016/4/12,11.1,0,11.1,4,47,0
2660,2016/4/13,14.9,6,1,3.2,78,0
2661,2016/4/14,15,39.5,0,2.8,93,0
2662,2016/4/15,16.8,0,11.9,4.2,42,0
2663,2016/4/16,16.4,0,4.8,3.5,52,0
2664,2016/4/17,19.2,1,3.2,8.3,78,0
2665,2016/4/18,18.8,1,5.9,4.1,69,0
2666,2016/4/19,16.7,0,11.2,3.4,60,0
2667,2016/4/20,15.4,0,11.8,3.9,58,0
2668,2016/4/21,16.7,10,0,4.7,78,0
2669,2016/4/22,16.6,0.5,6.8,3.5,81,0
2670,2016/4/23,17.7,0,2.9,3.3,80,0
2671,2016/4/24,15.8,5,0,2.6,73,0
2672,2016/4/25,18.1,0,9.4,2.1,59,0
2673,2016/4/26,19.2,0,10.6,3,69,0
2674,2016/4/27,17.9,1,0.4,2.8,83,0
2675,2016/4/28,14.8,27.5,0,3.2,98,0
2676,2016/4/29,16.4,1.5,7.6,6.5,51,0
2677,2016/4/30,16.7,0,12.7,4,46,0
2678,2016/5/1,18.9,0,9.8,2.3,61,0
2679,2016/5/2,18,0,6.5,2.8,76,0
2680,2016/5/3,20.1,0,6.1,5,78,0
2681,2016/5/4,21.7,19.5,9.7,8.5,60,0
2682,2016/5/5,22.4,0,12.7,4.7,39,0
2683,2016/5/6,18.6,0.5,0,3.3,62,0
2684,2016/5/7,20.8,0,10,6,62,0
2685,2016/5/8,20.8,0,11,3.9,49,0
2686,2016/5/9,18,18.5,0,2.6,85,0
2687,2016/5/10,19.1,4.5,0.7,3.3,90,0
2688,2016/5/11,22,13.5,4.5,7.4,83,0
2689,2016/5/12,21.1,0,13.3,3.1,61,0
2690,2016/5/13,20.6,0,11.7,2.7,72,0
2691,2016/5/14,20.1,0,10.1,3.6,64,0
2692,2016/5/15,17.6,0,12.4,3.4,68,0
2693,2016/5/16,19.2,0,2.4,4.4,74,0
2694,2016/5/17,18.9,29,0,3.8,93,0
2695,2016/5/18,20.1,0,13.5,3.5,53,0
2696,2016/5/19,19.6,0,11.4,3.9,53,0
2697,2016/5/20,17.3,0,2.3,3.3,66,0
2698,2016/5/21,18.9,1.5,12.9,3.2,69,0
2699,2016/5/22,22.2,0,13.1,3.2,56,0
2700,2016/5/23,23.4,0,12.5,2.3,47,0
2701,2016/5/24,23.5,0,9.9,3.8,58,0
2702,2016/5/25,22,0,0.4,5.4,77,0
2703,2016/5/26,22.7,0,3.8,5.8,82,0
2704,2016/5/27,19.6,19.5,0,3.4,90,0
2705,2016/5/28,19.5,0,1.3,1.8,79,0
2706,2016/5/29,21.6,0,10.3,2.7,76,0
2707,2016/5/30,17.3,22.5,0,3.6,93,0
2708,2016/5/31,20.2,0,6.4,3.6,82,0
2709,2016/6/1,21.3,1,5.8,4,59,0
2710,2016/6/2,21.1,0,12.9,6.2,35,0
2711,2016/6/3,19.6,0,13,4.5,53,0
2712,2016/6/4,21.4,0,7.6,5.8,69,0
2713,2016/6/5,18.7,6.5,1.9,2.9,83,0
2714,2016/6/6,19.9,0,1.8,2.7,79,0
2715,2016/6/7,19.7,1.5,0,2.1,87,0
2716,2016/6/8,21.6,3,5.3,2.5,77,0
2717,2016/6/9,21.1,10.5,0,2.3,95,0
2718,2016/6/10,23.3,0,12.3,3.2,76,0
2719,2016/6/11,23.1,0,11.6,3.2,70,0
2720,2016/6/12,23.5,0,7.4,3.1,78,0
2721,2016/6/13,20,78.5,0,5,96,0
2722,2016/6/14,22.1,0,7.2,3.4,73,0
2723,2016/6/15,21.5,0,0,2.6,80,0
2724,2016/6/16,22.1,6.5,0.1,3.1,85,0
2725,2016/6/17,24,1,5.9,2.7,81,0
2726,2016/6/18,26.5,0,12.5,3.4,54,0
2727,2016/6/19,23.9,6,3.7,3.7,77,0
2728,2016/6/20,24.4,1.5,6,2.2,83,0
2729,2016/6/21,23,13.5,2.2,1.9,88,0
2730,2016/6/22,22.8,0,0,2.3,89,0
2731,2016/6/23,23.2,15.5,3.4,2.5,90,0
2732,2016/6/24,22.9,0,0.5,2.9,86,0
2733,2016/6/25,25.6,1.5,1.2,7,78,0
2734,2016/6/26,24.9,0,9.9,3.3,61,0
2735,2016/6/27,24.4,0,9.3,2.9,70,0
2736,2016/6/28,19.3,24,0,2.6,95,0
2737,2016/6/29,21.3,5,0,1.7,89,0
2738,2016/6/30,22.9,0,0.6,1.4,86,0
2739,2016/7/1,25.4,0,6.7,2,81,0
2740,2016/7/2,26.5,0,7.3,3.7,80,0
2741,2016/7/3,28.9,0,7.9,5.6,71,0
2742,2016/7/4,27.6,26.5,10.8,2.4,78,0
2743,2016/7/5,22.2,0,0,3.3,84,0
2744,2016/7/6,23.7,0,6.1,3,82,0
2745,2016/7/7,27.4,0,12.8,2.7,75,0
2746,2016/7/8,24.7,0,0.2,2.2,80,0
2747,2016/7/9,22.4,17.5,0,3.2,94,0
2748,2016/7/10,25.2,0,11.2,2.4,82,0
2749,2016/7/11,27.2,0,12.4,2.6,73,0
2750,2016/7/12,26.5,0,7,2.8,81,0
2751,2016/7/13,25.3,1,0,1.5,91,0
2752,2016/7/14,26.8,61,7.5,2.5,83,0
2753,2016/7/15,22.9,110,0,2.4,92,0
2754,2016/7/16,24,0,2.7,2.6,81,0
2755,2016/7/17,26.4,0,1.4,2.6,85,0
2756,2016/7/18,28.6,0,8.2,3,76,0
2757,2016/7/19,27.9,0,8.7,3.1,73,0
2758,2016/7/20,26.2,2.5,3.5,3,80,0
2759,2016/7/21,21.9,61.5,0,2.5,98,0
2760,2016/7/22,21.8,9,0,2.8,86,0
2761,2016/7/23,22.7,0,1.5,3,71,0
2762,2016/7/24,24,0,8.4,2.9,75,0
2763,2016/7/25,24.9,0,5.2,2.2,75,0
2764,2016/7/26,24,1,0.8,2.9,86,0
2765,2016/7/27,24.1,0,0.3,3.2,85,0
2766,2016/7/28,26.2,0,6.7,3,80,0
2767,2016/7/29,26.8,0,12.1,2.7,75,0
2768,2016/7/30,27.4,0,12.5,2,74,0
2769,2016/7/31,27.6,0,7.3,2.8,77,0
2770,2016/8/1,27.2,1,3.1,3,81,0
2771,2016/8/2,26.6,4.5,4.2,2.5,86,0
2772,2016/8/3,27.1,4,5.6,2.5,83,0
2773,2016/8/4,28.2,0,12.1,3,79,0
2774,2016/8/5,28.5,0,12.5,3.3,77,0
2775,2016/8/6,28.9,0,11,2.7,77,0
2776,2016/8/7,28.8,0,12.7,3.6,72,0
2777,2016/8/8,29.2,0,7.1,5.5,65,0
2778,2016/8/9,31.6,0,8.9,3,56,0
2779,2016/8/10,29.3,0,8,3.9,68,0
2780,2016/8/11,27.2,0,3.3,2.9,70,0
2781,2016/8/12,26.6,0,5.3,3,72,0
2782,2016/8/13,26.4,0,8.1,2.9,70,0
2783,2016/8/14,26.4,0,7.1,2.8,67,0
2784,2016/8/15,27.2,0,2.2,3.7,74,0
2785,2016/8/16,27.1,33.5,2.2,4.1,81,0
2786,2016/8/17,28.7,9.5,9.5,6.1,78,0
2787,2016/8/18,28.4,4.5,5.9,3,83,0
2788,2016/8/19,28.2,0,7.5,3.3,79,0
2789,2016/8/20,26.3,18.5,2.1,3.5,91,0
2790,2016/8/21,28,0,6,2.8,82,0
2791,2016/8/22,26.3,104,0,5,93,0
2792,2016/8/23,27,0,0.7,3.3,84,0
2793,2016/8/24,26.5,5.5,4.9,2.6,84,0
2794,2016/8/25,27.9,0,11.9,2.6,78,0
2795,2016/8/26,28.4,0,12.5,3,76,0
2796,2016/8/27,24.8,2.5,1.1,2.9,85,0
2797,2016/8/28,22.5,10.5,0,3,89,0
2798,2016/8/29,26.1,2.5,2.9,3.8,88,0
2799,2016/8/30,25.6,20,2.1,5.5,83,0
2800,2016/8/31,27,0,11.5,5.8,63,0
2801,2016/9/1,27.2,0,11.1,3,71,0
2802,2016/9/2,26.9,0,11,3.2,75,0
2803,2016/9/3,27,2,6.4,3.1,79,0
2804,2016/9/4,27,12,5.7,2.3,85,0
2805,2016/9/5,28.2,0,10.2,3,78,0
2806,2016/9/6,28.3,0,10,4.9,77,0
2807,2016/9/7,27.1,3.5,2.3,4,86,0
2808,2016/9/8,27.2,0.5,3.4,4,87,0
2809,2016/9/9,27.8,0,10.8,2.2,72,0
2810,2016/9/10,27.2,0,8.9,3.3,72,0
2811,2016/9/11,23,16.5,0,2.4,91,0
2812,2016/9/12,24.5,0,1.3,3.5,82,0
2813,2016/9/13,23.2,57.5,0,2.8,96,0
2814,2016/9/14,22.7,9,0.2,2.3,92,0
2815,2016/9/15,24.3,5,0.1,2.1,89,0
2816,2016/9/16,23.6,0.5,0,1.6,90,0
2817,2016/9/17,25.3,0,5.8,2.4,85,0
2818,2016/9/18,25.2,0.5,0,3.9,89,0
2819,2016/9/19,21.8,19.5,0,3,96,0
2820,2016/9/20,19.3,112,0,5.6,99,0
2821,2016/9/21,20.4,0,0.1,3.3,86,0
2822,2016/9/22,19.6,52.5,0.1,4.4,97,0
2823,2016/9/23,21.4,17,0,1.3,99,0
2824,2016/9/24,21.9,5,0,2.2,96,0
2825,2016/9/25,23.8,0,4.9,2.1,87,0
2826,2016/9/26,25.5,0,4.5,1.7,85,0
2827,2016/9/27,26,0,7.2,2.2,89,0
2828,2016/9/28,26.9,0,4.2,4.1,84,0
2829,2016/9/29,25.4,0,0.5,2.9,83,0
2830,2016/9/30,21.7,1,1,2.6,67,0
2831,2016/10/1,20.1,2,0,2.6,88,0
2832,2016/10/2,22.9,0,6.3,1.7,79,0
2833,2016/10/3,22.8,3.5,0.1,2.4,94,0
2834,2016/10/4,25.2,0,6.6,2.2,77,0
2835,2016/10/5,24.6,0.5,1.9,3.1,81,0
2836,2016/10/6,26.2,0,7.8,3.8,64,0
2837,2016/10/7,21.5,0,4,3.7,53,0
2838,2016/10/8,22.3,12,1.1,3.5,83,0
2839,2016/10/9,22.8,6.5,0,5.3,74,0
2840,2016/10/10,18.9,0,0.1,3,60,0
2841,2016/10/11,18.2,0,0.4,2.6,65,0
2842,2016/10/12,18.6,0,8,2.4,66,0
2843,2016/10/13,16.9,0,0.1,3,70,0
2844,2016/10/14,16.8,0,3.6,3,58,0
2845,2016/10/15,17.4,0,10.6,3,63,0
2846,2016/10/16,18.5,0,5.5,2.5,64,0
2847,2016/10/17,18.1,13.5,0,3,91,0
2848,2016/10/18,21.6,3.5,7.6,2.1,83,0
2849,2016/10/19,21.4,0,5.3,2.7,78,0
2850,2016/10/20,22.3,0,10.1,2.8,64,0
2851,2016/10/21,19,0,4,3,60,0
2852,2016/10/22,17.2,0,0,3.3,69,0
2853,2016/10/23,18.4,0,4.9,3.7,67,0
2854,2016/10/24,15.8,0,5.9,2.5,52,0
2855,2016/10/25,14.8,3,3,2.6,70,0
2856,2016/10/26,20.4,0,10.3,2.7,80,0
2857,2016/10/27,19.7,0,5.2,4.2,53,0
2858,2016/10/28,12.8,20,0,3.5,76,0
2859,2016/10/29,15.9,1,0,2.7,75,0
2860,2016/10/30,12.4,1,0,2.7,73,0
2861,2016/10/31,14.7,0,4.8,2.5,67,0
2862,2016/11/1,13.9,9.5,2.8,2.9,77,0
2863,2016/11/2,11.6,2.5,0,3.2,64,0
2864,2016/11/3,13.3,0.5,9.2,3.5,65,0
2865,2016/11/4,14.4,0,9.4,3.2,49,0
2866,2016/11/5,15.3,0,7.3,3.4,61,0
2867,2016/11/6,15.8,0,9.9,3.8,56,0
2868,2016/11/7,11.8,0,6.8,2.9,60,0
2869,2016/11/8,11,3.5,1,2.2,74,0
2870,2016/11/9,10.9,5,3.9,6.8,49,0
2871,2016/11/10,10.1,0,0.4,4,50,0
2872,2016/11/11,9.4,47,0,5.4,96,0
2873,2016/11/12,14.6,0,9.4,2.9,79,0
2874,2016/11/13,15.1,0,8.7,2.4,79,0
2875,2016/11/14,14.3,3.5,0,2.6,84,0
2876,2016/11/15,15.5,0.5,1.7,2.7,83,0
2877,2016/11/16,12.9,0,1.1,3.5,50,0
2878,2016/11/17,13.3,0,8,2.7,57,0
2879,2016/11/18,12.5,0,7.8,2.4,60,0
2880,2016/11/19,10.6,24,0,2.8,90,0
2881,2016/11/20,15,0,8.3,1.9,85,0
2882,2016/11/21,13.4,1.5,0,3.3,86,0
2883,2016/11/22,14.6,12.5,7.1,1.9,89,0
2884,2016/11/23,11.7,1,0.3,4.2,56,0
2885,2016/11/24,3.1,21,0,4.9,91,0
2886,2016/11/25,6.4,0,9.6,2.8,75,0
2887,2016/11/26,8.9,0,6.9,3.3,71,0
2888,2016/11/27,10.6,10,0.3,2.9,82,0
2889,2016/11/28,11.5,6,1.1,4.1,63,0
2890,2016/11/29,10.8,0,3.8,4.9,45,0
2891,2016/11/30,9.4,0,5.2,3.5,55,0
2892,2016/12/1,11.1,18.5,4.4,3.7,84,0
2893,2016/12/2,12.3,0,9.4,3.4,50,0
2894,2016/12/3,12.1,0,5.6,2.4,54,0
2895,2016/12/4,13.1,0.5,7.2,2.6,67,0
2896,2016/12/5,13.8,2.5,7.6,2,76,0
2897,2016/12/6,11.7,0,8.3,4.8,55,0
2898,2016/12/7,8.4,0,2.7,3.2,50,0
2899,2016/12/8,9.8,0,9,2.7,52,0
2900,2016/12/9,12.1,0,9.3,4.9,55,0
2901,2016/12/10,9.1,0,8.5,4.7,44,0
2902,2016/12/11,7.4,0,6.7,3.8,40,0
2903,2016/12/12,7.5,0,7.8,2.3,49,0
2904,2016/12/13,10.1,4.5,1.7,2.4,66,0
2905,2016/12/14,8.7,39,0,4.4,76,0
2906,2016/12/15,7,0,3.3,4.3,38,0
2907,2016/12/16,5.5,0,8.3,4.6,44,0
2908,2016/12/17,8.1,0,9.5,2,47,0
2909,2016/12/18,9,0,7.6,1.5,60,0
2910,2016/12/19,11.5,0,8.8,1.7,57,0
2911,2016/12/20,10.8,0,4.3,2.2,69,0
2912,2016/12/21,11.8,0,8.1,1.9,68,0
2913,2016/12/22,16,13.5,2.8,5,83,0
2914,2016/12/23,16.2,7.5,8.9,6.2,55,0
2915,2016/12/24,9.3,0,8.7,4.3,43,0
2916,2016/12/25,8.1,0,5.1,2.3,52,0
2917,2016/12/26,8.9,0,1.1,2.8,60,0
2918,2016/12/27,13.2,4.5,0.7,6.1,79,0
2919,2016/12/28,6.8,0,9.5,5.3,42,0
2920,2016/12/29,6.4,0,5.4,3,54,0
2921,2016/12/30,6.6,0,8.2,4.8,42,0
2922,2016/12/31,7.2,0,8.7,2.2,52,0
2923,2017/1/1,8.5,0,9.5,2.4,56,0
2924,2017/1/2,8.9,0,6.7,1.9,65,0
2925,2017/1/3,9.2,0,9,2.8,51,0
2926,2017/1/4,9.3,0,9.2,3.4,47,0
2927,2017/1/5,7.3,0,9.5,6.9,38,0
2928,2017/1/6,5.5,0,9.4,3.3,44,0
2929,2017/1/7,5.2,0,9.1,2.3,54,0
2930,2017/1/8,4.4,19.5,0,5.7,76,0
2931,2017/1/9,8.3,4.5,1.9,5,80,0
2932,2017/1/10,8.6,0,8.3,2.8,61,0
2933,2017/1/11,7.5,0,8.4,3.2,47,0
2934,2017/1/12,7.2,0,9.6,3.6,50,0
2935,2017/1/13,7.6,0,9.6,4.5,48,0
2936,2017/1/14,3.4,0,4.9,4.2,48,0
2937,2017/1/15,1.9,0,8.5,2.7,36,0
2938,2017/1/16,4.1,0,8.7,3.3,37,0
2939,2017/1/17,6.6,0,8.9,2.8,49,0
2940,2017/1/18,6.3,0,8.7,2.5,58,0
2941,2017/1/19,7.2,0,5.6,3.5,46,0
2942,2017/1/20,3.7,0,0.2,4.2,60,0
2943,2017/1/21,6.5,0,9.7,5.3,50,0
2944,2017/1/22,7.4,0,9.7,3.9,44,0
2945,2017/1/23,4.5,0,5.2,4.7,34,0
2946,2017/1/24,3.2,0,8.3,3.4,32,0
2947,2017/1/25,4.4,0,10.1,3.2,33,0
2948,2017/1/26,5.7,0,9.9,2.3,48,0
2949,2017/1/27,11,0,5.3,6.6,51,0
2950,2017/1/28,9.1,0,8.9,2.7,49,0
2951,2017/1/29,8.8,0,6.1,3,59,0
2952,2017/1/30,12.3,0.5,8.6,4.8,63,0
2953,2017/1/31,6.8,0,9.3,5.9,35,0
2954,2017/2/1,6.5,0,8.1,3.5,43,0
2955,2017/2/2,5.5,0,10.2,4.1,33,0
2956,2017/2/3,7.7,0,9.5,3.3,37,0
2957,2017/2/4,8.7,0,9.7,3.1,43,0
2958,2017/2/5,7.3,1,2.4,2.2,64,0
2959,2017/2/6,9.2,0.5,6.3,3.9,51,0
2960,2017/2/7,6.6,0,9.8,6.1,28,0
2961,2017/2/8,7,0,8.3,4,31,0
2962,2017/2/9,3.1,5,0,4,83,0
2963,2017/2/10,4.3,1,4.6,3.9,69,0
2964,2017/2/11,4.8,0,6.9,3.1,39,0
2965,2017/2/12,5.8,0,7.7,3.2,34,0
2966,2017/2/13,6.6,0,9.2,3.2,32,0
2967,2017/2/14,6.3,0,7.9,3.5,37,0
2968,2017/2/15,7,0,10.4,2.9,40,0
2969,2017/2/16,8.1,0,10.4,2.8,53,0
2970,2017/2/17,14.1,0,6.1,7,60,0
2971,2017/2/18,8.5,0,4.9,3.9,46,0
2972,2017/2/19,7,0,10.4,4.8,46,0
2973,2017/2/20,10.7,3.5,4,6.4,63,0
2974,2017/2/21,7.1,0,10.8,6.4,31,0
2975,2017/2/22,7.3,0,4,3.7,51,0
2976,2017/2/23,13.1,4,2.5,6.1,71,0
2977,2017/2/24,7.8,0,2.4,5.5,35,0
2978,2017/2/25,8,0,7.6,2.2,59,0
2979,2017/2/26,8.9,0,9.8,2.4,53,0
2980,2017/2/27,6.7,0,0.4,4,60,0
2981,2017/2/28,6,0,8.3,3.6,61,0
2982,2017/3/1,7,10,8.3,2.2,72,0
2983,2017/3/2,7.1,10.5,0,3.2,94,0
2984,2017/3/3,9,1,9.1,3.4,60,0
2985,2017/3/4,9.5,0,6,3,48,0
2986,2017/3/5,10.9,0,8.6,2.8,55,0
2987,2017/3/6,9.6,9,0.3,2.1,88,0
2988,2017/3/7,7.1,0,3.3,3.9,52,0
2989,2017/3/8,6.4,0,8.2,2.3,51,0
2990,2017/3/9,8.1,0,11.2,2.7,43,0
2991,2017/3/10,9,0,9.8,3,40,0
2992,2017/3/11,7.9,0,5.5,4.2,46,0
2993,2017/3/12,8.2,0,8.3,2.8,54,0
2994,2017/3/13,8.7,2,0.5,2.7,74,0
2995,2017/3/14,8.3,2,0.3,4.9,86,0
2996,2017/3/15,6.2,0,0.5,3.9,72,0
2997,2017/3/16,8.4,0,7.4,2.5,58,0
2998,2017/3/17,9.5,0,8.4,4,39,0
2999,2017/3/18,10.4,0,8.3,2.5,45,0
3000,2017/3/19,12.4,0,8.1,2.5,42,0
3001,2017/3/20,12.8,0,9.5,4.4,38,0
3002,2017/3/21,9.6,20.5,0,3.6,89,0
3003,2017/3/22,10.2,0,8.8,5.4,42,0
3004,2017/3/23,9.8,0,4.4,2.6,45,0
3005,2017/3/24,9.1,0,6.3,4.7,41,0
3006,2017/3/25,8.3,0,8.7,3.7,43,0
3007,2017/3/26,6,11.5,0,4.2,91,0
3008,2017/3/27,6.1,14.5,3.8,5.3,84,0
3009,2017/3/28,8.8,0,8.4,3.1,58,0
3010,2017/3/29,9.3,0,8.7,2.5,67,0
3011,2017/3/30,12.3,0,10.4,2.9,61,0
3012,2017/3/31,8.8,9.5,0.9,4.2,65,0
3013,2017/4/1,6.5,8.5,0,3.7,81,0
3014,2017/4/2,8.7,0,8.3,2.9,60,0
3015,2017/4/3,10.7,0,9,3.3,59,0
3016,2017/4/4,11.6,0,12,3.1,60,0
3017,2017/4/5,14.9,0,9.1,4.4,62,0
3018,2017/4/6,16.8,0,7.6,6.2,68,0
3019,2017/4/7,17.5,0.5,3.4,6.8,85,0
3020,2017/4/8,16.5,9.5,0,3.6,98,0
3021,2017/4/9,14.4,7,0,3.6,93,0
3022,2017/4/10,11.1,0,5.6,2.8,48,0
3023,2017/4/11,9,35.5,0,4.9,88,0
3024,2017/4/12,14.3,0,7.4,3.5,63,0
3025,2017/4/13,12.8,0,7.6,3.5,46,0
3026,2017/4/14,15.4,0,12.1,4.3,50,0
3027,2017/4/15,18.7,0,9.6,6.7,58,0
3028,2017/4/16,19.5,0,11.6,3.3,52,0
3029,2017/4/17,17.7,16.5,3.7,3.1,77,0
3030,2017/4/18,19.5,29.5,4.6,6.7,74,0
3031,2017/4/19,18.6,0,12.3,5.6,46,0
3032,2017/4/20,15.5,0,9.6,3.3,48,0
3033,2017/4/21,15.5,0,1.2,1.8,74,0
3034,2017/4/22,15,9,0.4,2.6,70,0
3035,2017/4/23,13.8,0.5,11.3,3.5,57,0
3036,2017/4/24,14.9,0,7,3,59,0
3037,2017/4/25,16.1,0,9.6,4.5,62,0
3038,2017/4/26,16.6,0,0,5.7,75,0
3039,2017/4/27,14.2,6,1.7,3.7,77,0
3040,2017/4/28,15.8,0,9.2,2.6,58,0
3041,2017/4/29,16.9,0,12,3.5,62,0
3042,2017/4/30,18.5,0,12.6,3.6,56,0
3043,2017/5/1,17.9,1,8.4,2.6,66,0
3044,2017/5/2,16.9,0,10.5,3.6,39,0
3045,2017/5/3,17,0,9,3.8,62,0
3046,2017/5/4,18,0,8.6,4.1,68,0
3047,2017/5/5,18.9,0,12.5,3,78,0
3048,2017/5/6,20.9,0,11.4,5.1,78,0
3049,2017/5/7,20.1,0,2.2,2.7,73,0
3050,2017/5/8,21.7,0,12.5,3.6,49,0
3051,2017/5/9,19.1,0,0.8,2.6,57,0
3052,2017/5/10,16.4,5.5,0,1.5,94,0
3053,2017/5/11,21.3,0,10.2,2.3,67,0
3054,2017/5/12,21.7,0,9.3,2.5,73,0
3055,2017/5/13,17.8,34,0,3.1,95,0
3056,2017/5/14,18.1,0,1.9,3.5,79,0
3057,2017/5/15,17.9,0,1.6,2.6,85,0
3058,2017/5/16,18.8,0,4.5,3.2,76,0
3059,2017/5/17,17.7,0,0.3,2.1,72,0
3060,2017/5/18,18.2,0.5,6.3,2.7,74,0
3061,2017/5/19,20,0,13.1,3,73,0
3062,2017/5/20,21.7,0,13.1,2.7,70,0
3063,2017/5/21,23.1,0,12.6,3.2,67,0
3064,2017/5/22,22.8,0,12.6,4.4,66,0
3065,2017/5/23,22.2,0,12.7,5.8,63,0
3066,2017/5/24,22,0,4,4,75,0
3067,2017/5/25,21.5,0.5,1.2,2.6,81,0
3068,2017/5/26,19.2,19,0.2,2.4,94,0
3069,2017/5/27,21.9,0,10.2,3.6,70,0
3070,2017/5/28,20.9,0,10.2,3.2,68,0
3071,2017/5/29,21.3,0,11.4,3.5,72,0
3072,2017/5/30,23.1,0,11.5,3.3,70,0
3073,2017/5/31,23.2,0,5.4,4.4,77,0
3074,2017/6/1,22.2,20,4.2,2.6,84,0
3075,2017/6/2,23.7,0,12.1,4.8,49,0
3076,2017/6/3,21.3,0,13,3.6,44,0
3077,2017/6/4,20.9,0,11.9,3.9,44,0
3078,2017/6/5,20.1,5.5,8.8,3.5,58,0
3079,2017/6/6,19.8,0,5,3.3,67,0
3080,2017/6/7,20.2,0,0.3,4.6,74,0
3081,2017/6/8,20.9,0,3.1,4.3,85,0
3082,2017/6/9,22.8,0,5.5,2.8,70,0
3083,2017/6/10,24.2,0,11.4,4.3,64,0
3084,2017/6/11,21.3,0,2.5,3.3,69,0
3085,2017/6/12,20.1,0,3.2,3.7,63,0
3086,2017/6/13,17.4,14.5,0.1,2.6,91,0
3087,2017/6/14,19.4,6.5,6.5,3.4,81,0
3088,2017/6/15,21.3,0,7.9,3.3,77,0
3089,2017/6/16,22.9,0,13.1,2.8,69,0
3090,2017/6/17,22.2,0,13.1,3.2,61,0
3091,2017/6/18,19.8,30,0,3.4,86,0
3092,2017/6/19,22.4,0.5,10.4,4.5,66,0
3093,2017/6/20,22.5,0,8.7,3.4,76,0
3094,2017/6/21,22.4,47,0,6.2,90,0
3095,2017/6/22,24,0,3.4,2.5,67,0
3096,2017/6/23,24.2,0,12.8,2.9,72,0
3097,2017/6/24,24.3,0,8.4,2.6,75,0
3098,2017/6/25,22.3,10,0,2.1,94,0
3099,2017/6/26,23,0,1.2,2.5,83,0
3100,2017/6/27,23.1,1,0.1,2.1,87,0
3101,2017/6/28,22.7,1.5,0.9,1.6,90,0
3102,2017/6/29,24.2,0,3,2.3,82,0
3103,2017/6/30,23.7,1.5,0.1,4.1,88,0
3104,2017/7/1,24.5,0,0,3.1,83,0
3105,2017/7/2,26.2,1,4.1,2.4,80,0
3106,2017/7/3,28.1,0,8,3.8,75,0
3107,2017/7/4,27,39.5,0,2.5,78,0
3108,2017/7/5,26.2,0,5.9,2.9,80,0
3109,2017/7/6,26.3,0,9.4,3.5,76,0
3110,2017/7/7,26.2,0,13.1,2.6,75,0
3111,2017/7/8,27.1,0,13.1,2.5,72,0
3112,2017/7/9,26.9,0,12.6,3.2,79,0
3113,2017/7/10,26.9,0,11.3,4.1,80,0
3114,2017/7/11,27.2,0,8.4,4.9,79,0
3115,2017/7/12,27.9,0,12.6,5.8,81,0
3116,2017/7/13,27.5,0,8.5,5.9,83,0
3117,2017/7/14,27.7,0,13.3,4.9,74,0
3118,2017/7/15,27.7,0,12.9,2.9,74,0
3119,2017/7/16,29,0,6.7,2.4,74,0
3120,2017/7/17,29.1,0,6.7,2.7,69,0
3121,2017/7/18,26.6,12,3.6,2.7,81,0
3122,2017/7/19,26.4,0,9.7,3.2,78,0
3123,2017/7/20,27.7,0,5.6,3.7,77,0
3124,2017/7/21,28.6,0,12.9,4.3,75,0
3125,2017/7/22,28.3,0,10.2,4.5,74,0
3126,2017/7/23,26.9,0,0.2,5.5,81,0
3127,2017/7/24,28.2,0,4.6,6.1,75,0
3128,2017/7/25,28.6,0,6.4,5,77,0
3129,2017/7/26,24.7,8.5,0,2.5,91,0
3130,2017/7/27,24.3,0.5,0,3.3,81,0
3131,2017/7/28,26.9,0.5,8.5,2.4,80,0
3132,2017/7/29,27.1,18.5,4.3,2.2,84,0
3133,2017/7/30,26.1,0.5,1.2,2.3,83,0
3134,2017/7/31,28,0,10.8,2.7,77,0
3135,2017/8/1,26.5,17.5,1,3,87,0
3136,2017/8/2,23.1,2,0,2.5,83,0
3137,2017/8/3,24.4,0,2.5,2.6,76,0
3138,2017/8/4,25.4,1.5,0.5,2.6,86,0
